iter	RMSE
198	0.4162422825
199	0.4148305714
200	0.4137543629
201	0.4126275539
202	0.411247356
203	0.4101579669
204	0.4091381997
205	0.4080390964
206	0.4071128814
207	0.4059659758
208	0.4046954246
209	0.4036076889
210	0.4023895587
211	0.4015212118
212	0.4003678696
213	0.3994001375
214	0.3984140027
215	0.3973241183
216	0.3962666123
217	0.3954622025
218	0.3942373567
219	0.3933151465
220	0.3920305678
221	0.3908277659
222	0.3895737906
223	0.3884854428
224	0.3875458049
225	0.386480478
226	0.385696504
227	0.3846919442
228	0.3835128602
229	0.3826357992
230	0.3814832896
231	0.3806992019
232	0.3797595392
233	0.3787934304
234	0.3778891349
235	0.3768020452
236	0.3758454854
237	0.3748670266
238	0.3738275758
239	0.3728844038
240	0.3720394923
241	0.371093508
242	0.3704752762
243	0.3696427785
244	0.3686757446
245	0.3678356011
246	0.3669957832
247	0.3660878163
248	0.365178139
249	0.3642559494
250	0.3634158922
251	0.3624035512
252	0.3614354535
253	0.3607942464
254	0.3600786653
255	0.3592288027
256	0.3584464484
257	0.3575629895
258	0.3567017965
259	0.3559601275
260	0.3552115136
261	0.3543638764
262	0.3537324182
263	0.3530158386
264	0.3522457841
265	0.3515065606
266	0.350589782
267	0.3498459275
268	0.3490586458
269	0.3483923048
270	0.347693843
271	0.3470685844
272	0.3464691376
273	0.3458212808
274	0.3450854859
275	0.3445312914
276	0.3439254044
277	0.3431214642
278	0.3423725094
279	0.341806438
280	0.3411141813
281	0.3404822256
282	0.3397393417
283	0.3391936945
284	0.3385541536
285	0.3379196023
286	0.3372388312
287	0.3367515349
288	0.336034834
289	0.3355138959
290	0.3350420489
291	0.3343538356
292	0.3336070733
293	0.3328590189
294	0.3321050106
295	0.3313902938
296	0.3309030028
297	0.3303676738
298	0.3297521547
299	0.3291420488
300	0.3286451281
301	0.3280816539
302	0.3274396714
303	0.326949295
304	0.3268143526
305	0.326474806
306	0.3260474553
307	0.325522762
308	0.3249974931
309	0.3244715401
310	0.3240132073
311	0.323563112
312	0.3230804252
313	0.3226863894
314	0.3221903054
315	0.321583358
316	0.3211161594
317	0.320710583
318	0.3204176852
319	0.3198435428
320	0.3194170775
321	0.3188412846
322	0.3183396793
323	0.3178334785
324	0.3172741751
325	0.316887911
326	0.3166003892
327	0.3160781781
328	0.3156234351
329	0.3151822939
330	0.3146268768
331	0.3142186248
332	0.3137292067
333	0.3131758831
334	0.3127920298
335	0.3124362717
336	0.3117997021
337	0.3112640095
338	0.3108435037
339	0.3102401105
340	0.3096967292
341	0.3094168368
342	0.308991237
343	0.3084534766
344	0.3078685287
345	0.3075213972
346	0.3071856665
347	0.3066064921
348	0.3062086426
349	0.3058415517
350	0.3055142299
351	0.3049342768
352	0.3044556835
353	0.3040993093
354	0.3037626111
355	0.3033163953
356	0.3028090853
357	0.3024126751
358	0.3019866786
359	0.3018876217
360	0.3017892977
361	0.3013955452
362	0.3009622907
363	0.300509482
364	0.3001414907
365	0.2998013302
366	0.2995210559
367	0.2991390524
368	0.2989151983
369	0.2984910708
370	0.2980531783
371	0.2976903028
372	0.2973571084
373	0.2972662759
374	0.2967960193
375	0.296368102
376	0.2958967253
377	0.2955774444
378	0.295099321
379	0.2947308619
380	0.2943180436
381	0.2938914649
382	0.2935898906
383	0.2934135983
384	0.2930865599
385	0.2925451832
386	0.2921695101
387	0.2918056565
388	0.2914009469
389	0.2910676897
390	0.2907403928
391	0.2903486788
392	0.2899368357
393	0.2895983445
394	0.2893221836
395	0.288863602
396	0.288512993
397	0.2881629811
398	0.2877742222
399	0.2874919006
400	0.2871583822
401	0.2868189261
402	0.2864912653
403	0.2861329489
404	0.2857169656
405	0.2852975242
406	0.2851683338
407	0.2848250788
408	0.284376456
409	0.2841560153
410	0.2839206846
411	0.2835948903
412	0.2834219367
413	0.2831729535
414	0.2830176492
415	0.2826836708
416	0.2823473499
417	0.2820549578
418	0.2817894619
419	0.2814578897
420	0.2811049451
421	0.2808217598
422	0.2806072872
423	0.2803596342
424	0.2801292694
425	0.279852066
426	0.2794910188
427	0.2792555865
428	0.2789277857
429	0.2786561673
430	0.2781954996
431	0.2779064732
432	0.277576145
433	0.277217848
434	0.2768099814
435	0.2765430496
436	0.2763711513
437	0.2759348623
438	0.2756897523
439	0.275464729
440	0.2751586214
441	0.2749244017
442	0.2746200782
443	0.2744795154
444	0.2741640108
445	0.2741028637
446	0.2740421926
447	0.2736704785
448	0.2734570132
449	0.2732362866
450	0.2729167687
451	0.272661112
452	0.2723436599
453	0.272090017
454	0.2717940627
455	0.2715505584
456	0.271391708
457	0.2711881766
458	0.2707903883
459	0.2705312379
460	0.2703749651
461	0.2701045112
462	0.2697917762
463	0.2696206732
464	0.2694756262
465	0.2693526245
466	0.2690929529
467	0.2686831182
468	0.2684937029
469	0.2682834102
470	0.2679821936
471	0.2677921807
472	0.26755242
473	0.2673851443
474	0.2670577868
475	0.2668007708
476	0.2665528862
477	0.266367118
478	0.2661710817
479	0.2659354364
480	0.2656830911
481	0.2653870533
482	0.265162758
483	0.2649204263
484	0.2647554589
485	0.2645807357
486	0.2642760675
487	0.2639547805
488	0.2636043113
489	0.2633586416
490	0.2631673822
491	0.2629370449
492	0.2627198208
493	0.2625112735
494	0.2621984856
495	0.2620116743
496	0.2617762256
497	0.2615809513
498	0.2612663598
499	0.2609961436
500	0.2607579647
501	0.2605536291
502	0.2602363434
503	0.2599590485
504	0.259727609
505	0.2595549442
506	0.2593129506
507	0.2591568611
508	0.2589611574
509	0.258697488
510	0.2584031431
511	0.2581241374
512	0.2578560853
513	0.2576572743
514	0.2574709269
515	0.2571849014
516	0.2569015779
517	0.2566651303
518	0.2564662532
519	0.2562384717
520	0.2558987047
521	0.2557422976
522	0.2555123464
523	0.2552876517
524	0.2551205078
525	0.2548379292
526	0.2547179581
527	0.2545809512
528	0.2545136089
529	0.254317042
530	0.2541137176
531	0.2538556777
532	0.2535652999
533	0.2533959632
534	0.2531100237
535	0.2529218559
536	0.2527491215
537	0.2525615626
538	0.252349361
539	0.2521558597
540	0.2520077204
541	0.2518765409
542	0.2516737254
543	0.2514624565
544	0.2514065364
545	0.2512639886
546	0.2510072599
547	0.2508275018
548	0.2505820994
549	0.250412103
550	0.2502196449
551	0.2501611693
552	0.2500932904
553	0.2499129263
554	0.2497486656
555	0.2495316172
556	0.2493554353
557	0.2490136245
558	0.2487739621
559	0.2486644777
560	0.2485370777
561	0.2484467649
562	0.2482778593
563	0.2480733459
564	0.2478455236
565	0.2476450923
566	0.2475031808
567	0.2472516742
568	0.2470544016
569	0.2469493184
570	0.2468030192
571	0.2466521656
572	0.2465198291
573	0.2463128236
574	0.2461017076
575	0.245950615
576	0.2457627702
577	0.2456995004
578	0.2454971116
579	0.2453031481
580	0.2450621413
581	0.244912964
582	0.2446856281
583	0.2444989696
584	0.2443246702
585	0.2441934014
586	0.2439167037
587	0.2436877404
588	0.243473521
589	0.2433053654
590	0.2430537278
591	0.2429163309
592	0.2426018805
593	0.2425411402
594	0.2424608534
595	0.24237233
596	0.242219297
597	0.2420744573
598	0.2418778974
599	0.2417120343
