iter	Passed	Remaining
476	5009	1291
477	5026	1283
478	5040	1273
479	5054	1263
480	5068	1253
481	5082	1244
482	5092	1233
483	5102	1222
484	5113	1212
485	5124	1201
486	5134	1191
487	5148	1181
488	5163	1171
489	5167	1160
490	5178	1149
491	5188	1139
492	5198	1128
493	5210	1118
494	5221	1107
495	5231	1096
496	5242	1086
497	5244	1074
498	5255	1063
499	5266	1053
500	5278	1043
501	5289	1032
502	5300	1022
503	5308	1011
504	5318	1000
505	5321	988
506	5332	978
507	5343	967
508	5354	957
509	5362	946
510	5372	935
511	5384	925
512	5395	915
513	5406	904
514	5416	894
515	5426	883
516	5437	872
517	5446	862
518	5456	851
519	5488	844
520	5498	833
521	5509	823
522	5517	812
523	5521	800
524	5531	790
525	5547	780
526	5557	769
527	5567	759
528	5576	748
529	5585	737
530	5597	727
531	5607	716
532	5609	705
533	5622	694
534	5632	684
535	5640	673
536	5648	662
537	5657	651
538	5666	641
539	5678	630
540	5688	620
541	5697	609
542	5707	599
543	5718	588
544	5729	578
545	5740	567
546	5749	557
547	5758	546
548	5767	535
549	5775	525
550	5784	514
551	5793	503
552	5803	493
553	5814	482
554	5824	472
555	5834	461
556	5843	451
557	5852	440
558	5861	429
559	5872	419
560	5882	408
561	5884	397
562	5896	387
563	5906	377
564	5916	366
565	5925	355
566	5956	346
567	5958	335
568	5970	325
569	5982	314
570	5991	304
571	6001	293
572	6018	283
573	6031	273
574	6043	262
575	6062	252
576	6084	242
577	6118	232
578	6136	222
579	6155	212
580	6172	201
581	6186	191
582	6199	180
583	6212	170
584	6226	159
585	6239	149
586	6252	138
587	6263	127
588	6273	117
589	6282	106
590	6294	95
591	6305	85
592	6315	74
593	6323	63
594	6332	53
595	6341	42
596	6352	31
597	6363	21
598	6373	10
599	6382	0
