iter	RMSE
192	0.4362992233
193	0.4354836277
194	0.4343291684
195	0.4332613813
196	0.4320076181
197	0.4308103251
198	0.4297507547
199	0.4283628198
200	0.4273246463
201	0.4262518315
202	0.4248838324
203	0.4238169319
204	0.4225203119
205	0.4213590656
206	0.420002292
207	0.4189696639
208	0.4178868493
209	0.4167641617
210	0.415706813
211	0.4146867219
212	0.4136928524
213	0.4125962041
214	0.4113605452
215	0.4103471045
216	0.4094859845
217	0.4084867955
218	0.4078703185
219	0.4067850894
220	0.4059581902
221	0.4048738393
222	0.403869871
223	0.402908352
224	0.4020156813
225	0.4010932733
226	0.4003447681
227	0.3993665033
228	0.3985619683
229	0.397474427
230	0.3964274258
231	0.3956004982
232	0.394751495
233	0.3942346873
234	0.3933255002
235	0.3925214501
236	0.3915793409
237	0.3909006335
238	0.3901946128
239	0.3894256168
240	0.3887031602
241	0.3880231093
242	0.3873079152
243	0.386436271
244	0.3857268879
245	0.3849772522
246	0.3842618821
247	0.383248926
248	0.3825188252
249	0.3817534202
250	0.3808123853
251	0.3801010211
252	0.3793338029
253	0.3788712017
254	0.3779719956
255	0.3773290143
256	0.376652186
257	0.3757987474
258	0.3749242839
259	0.3742891186
260	0.3736069571
261	0.3728972901
262	0.3721314817
263	0.3713567789
264	0.3710705315
265	0.370280069
266	0.3696271959
267	0.3688054201
268	0.3680847111
269	0.367386379
270	0.366543071
271	0.3657447653
272	0.3650545539
273	0.3644888669
274	0.3641911463
275	0.3635782124
276	0.3628229568
277	0.3625370107
278	0.3620163691
279	0.3614239495
280	0.3609862207
281	0.3604069298
282	0.3598979141
283	0.3592496475
284	0.3590995008
285	0.3583799694
286	0.3578684823
287	0.3572529191
288	0.3566428644
289	0.3562131956
290	0.3555519996
291	0.3547859523
292	0.3539534881
293	0.3533433177
294	0.3527258541
295	0.3522512043
296	0.351481544
297	0.3507590449
298	0.3503088981
299	0.349950936
300	0.3494588559
301	0.3489300939
302	0.3483579476
303	0.3477372426
304	0.3471005631
305	0.3464305845
306	0.3458696711
307	0.3453049009
308	0.3448355932
309	0.3441553739
310	0.3435862714
311	0.3430571244
312	0.3426066497
313	0.3423723528
314	0.3418983661
315	0.3413503892
316	0.3405923775
317	0.3400995942
318	0.3395587034
319	0.3392316139
320	0.3386056146
321	0.338221327
322	0.3375340785
323	0.3369903987
324	0.3365913278
325	0.335876907
326	0.3352483158
327	0.3348053402
328	0.334182467
329	0.3336807765
330	0.3331762039
331	0.3324469439
332	0.3319647225
333	0.3313017586
334	0.3307956752
335	0.3304160755
336	0.3299021172
337	0.3294087093
338	0.3290501434
339	0.328554881
340	0.328034457
341	0.327533953
342	0.3271434797
343	0.3267052796
344	0.3261401301
345	0.3258050842
346	0.3254792219
347	0.3251200008
348	0.3250168702
349	0.3246425243
350	0.3240930996
351	0.3238436395
352	0.3234274604
353	0.3230918663
354	0.3227567836
355	0.3224080147
356	0.3220074482
357	0.3216680529
358	0.3211399845
359	0.3207680131
360	0.3201330837
361	0.3196452669
362	0.3190543195
363	0.3183164652
364	0.3177950512
365	0.3172875114
366	0.3167792625
367	0.316186744
368	0.3157264356
369	0.315634735
370	0.3151278279
371	0.3147468038
372	0.3144818336
373	0.3142229364
374	0.3136868322
375	0.3130305399
376	0.3127042985
377	0.3120936591
378	0.3115929961
379	0.311247576
380	0.3108032907
381	0.310390205
382	0.3099545417
383	0.3096296945
384	0.3091267512
385	0.3087090615
386	0.3083667279
387	0.3078268384
388	0.307413849
389	0.3073326626
390	0.306877027
391	0.3066148853
392	0.3063299788
393	0.3059713839
394	0.3055486974
395	0.3051708995
396	0.3047631637
397	0.3043439988
398	0.3039961079
399	0.3035436905
400	0.3030845475
401	0.3026967995
402	0.3021795184
403	0.3017464459
404	0.301450302
405	0.3011035534
406	0.3008912578
407	0.300387861
408	0.3000241837
409	0.2997541294
410	0.2994290015
411	0.2988756366
412	0.298425298
413	0.2980407278
414	0.2977236033
415	0.2973823183
416	0.2971286354
417	0.2968714331
418	0.2966996253
419	0.296124634
420	0.2958090202
421	0.2954927816
422	0.2950245248
423	0.2946610732
424	0.2942362863
425	0.2940317425
426	0.2937030331
427	0.2932344618
428	0.2929412725
429	0.2924443235
430	0.2920164426
431	0.2916901203
432	0.2913085639
433	0.2910951162
434	0.2908336438
435	0.2904313137
436	0.2901770955
437	0.2901171329
438	0.2898001281
439	0.2895481693
440	0.2890786087
441	0.2887445455
442	0.2885813891
443	0.2883979587
444	0.2882000772
445	0.2877846653
446	0.2874618551
447	0.2874058581
448	0.2870605685
449	0.2868741983
450	0.2865305297
451	0.2861841051
452	0.2858566759
453	0.2856388349
454	0.2852915
455	0.2850089828
456	0.2848543416
457	0.2846677412
458	0.2844882838
459	0.2842261937
460	0.2840676288
461	0.2836753573
462	0.2834282757
463	0.2832958894
464	0.2830441241
465	0.2828464387
466	0.282543596
467	0.2821635044
468	0.2818047259
469	0.2815612581
470	0.2812646136
471	0.2810658039
472	0.2808359959
473	0.2806271415
474	0.2803782426
475	0.2801201759
476	0.2797666928
477	0.279470154
478	0.2792971123
479	0.2789101359
480	0.2787372034
481	0.2786329713
482	0.2784433665
483	0.2783203891
484	0.2781841326
485	0.278020496
486	0.2777991601
487	0.2776691472
488	0.2773996651
489	0.2772812227
490	0.2770905552
491	0.2767650249
492	0.2765572452
493	0.276162862
494	0.2760001763
495	0.2758048543
496	0.27559143
497	0.2755288315
498	0.2753041201
499	0.2752119069
500	0.2750469797
501	0.2748425799
502	0.274724698
503	0.2744657529
504	0.2742820528
505	0.274203799
506	0.2739429798
507	0.2737932296
508	0.2736348418
509	0.2733709084
510	0.273217247
511	0.2730255308
512	0.2727109513
513	0.2723510033
514	0.2721630829
515	0.2719940949
516	0.2718817767
517	0.2715552722
518	0.2712991225
519	0.2709777473
520	0.2707052831
521	0.2704959178
522	0.27024865
523	0.2701367371
524	0.2698698882
525	0.269707058
526	0.2695211483
527	0.2692902795
528	0.2690973389
529	0.268881278
530	0.2686997265
531	0.2685891696
532	0.2685516035
533	0.2684264528
534	0.2681852945
535	0.2677919484
536	0.2676108024
537	0.267352241
538	0.2671339489
539	0.267038617
540	0.266822277
541	0.2665074213
542	0.2663552919
543	0.2662851627
544	0.2661087841
545	0.2659046797
546	0.2657549715
547	0.2655403602
548	0.2652543207
549	0.2650736093
550	0.2648813758
551	0.2646798333
552	0.2644622458
553	0.264337714
554	0.264095895
555	0.2639451758
556	0.2636741377
557	0.2635074394
558	0.2633501406
559	0.2631092409
560	0.2629440998
561	0.2629117638
562	0.2626829926
563	0.2624237124
564	0.262112765
565	0.2619170781
566	0.2617497849
567	0.2617185329
568	0.2616093996
569	0.2615201226
570	0.2613293857
571	0.261068333
572	0.2608425557
573	0.2607099786
574	0.2604453702
575	0.2602012822
576	0.2600943254
577	0.2598739006
578	0.2597373809
579	0.2595528347
580	0.2593122537
581	0.2590271005
582	0.2588323311
583	0.258674611
584	0.2584989199
585	0.2582814619
586	0.2581629953
587	0.2579831102
588	0.257726377
589	0.2574887278
590	0.2572933074
591	0.2571120691
592	0.256891443
593	0.2566554801
594	0.2564349456
595	0.2562807705
596	0.2561331449
597	0.2560017586
598	0.2558232541
599	0.2557016028
