iter	RMSE
112	0.5497559911
113	0.5474524794
114	0.5451085396
115	0.5427408541
116	0.5402893273
117	0.5383119623
118	0.5362940121
119	0.5341854322
120	0.532337568
121	0.5303883932
122	0.5284710752
123	0.5263036092
124	0.5243189042
125	0.5223324821
126	0.5200838339
127	0.5178199358
128	0.5156994471
129	0.5136405315
130	0.5117813562
131	0.5099461142
132	0.5078561799
133	0.5059935594
134	0.5039576792
135	0.5021020743
136	0.500306689
137	0.4988765629
138	0.4970893833
139	0.4952483977
140	0.4935292934
141	0.4920711088
142	0.4906564179
143	0.4891088767
144	0.487276126
145	0.4854005942
146	0.4837890881
147	0.4823137335
148	0.4806736036
149	0.4790973692
150	0.4773466364
151	0.475648407
152	0.4739369697
153	0.4722796008
154	0.4708847361
155	0.4692144874
156	0.4676722597
157	0.4663063815
158	0.4646453921
159	0.4630433551
160	0.4614050266
161	0.4598403315
162	0.458245581
163	0.4569766551
164	0.4552146482
165	0.4537892311
166	0.4523298484
167	0.4508567394
168	0.4492349444
169	0.4477720101
170	0.4463204946
171	0.4451393959
172	0.4439750023
173	0.4425521506
174	0.441277658
175	0.4400559388
176	0.4387408578
177	0.4375265841
178	0.436216394
179	0.4350017045
180	0.434010208
181	0.4326728004
182	0.4315935189
183	0.4306060196
184	0.4293813999
185	0.4283261518
186	0.4270097054
187	0.4256174914
188	0.4243522089
189	0.4233455933
190	0.4222368545
191	0.420885788
192	0.4198355849
193	0.4184855958
194	0.417408558
195	0.4162171542
196	0.4150874809
197	0.4137812747
198	0.4125701302
199	0.4115596193
200	0.4104498314
201	0.4093662051
202	0.4083014456
203	0.4070583026
204	0.4061259699
205	0.4050229351
206	0.4040951024
207	0.4031802909
208	0.4021510223
209	0.4010267119
210	0.3999549065
211	0.3989385185
212	0.3978089302
213	0.3966827443
214	0.3957421252
215	0.3949992639
216	0.3941569267
217	0.3930078898
218	0.3919792467
219	0.3910359313
220	0.3899820717
221	0.3890457642
222	0.388033418
223	0.3868883089
224	0.3859996669
225	0.3852918418
226	0.3842919155
227	0.3835933628
228	0.3826045056
229	0.3815491944
230	0.380604037
231	0.3800586522
232	0.3793674688
233	0.3784062444
234	0.3775926385
235	0.3766719336
236	0.3759033747
237	0.3750768493
238	0.3744759377
239	0.3736962634
240	0.3729019177
241	0.371903569
242	0.3711088573
243	0.3701283021
244	0.3694876844
245	0.3685810308
246	0.3677293992
247	0.3668185396
248	0.3658693978
249	0.3648831478
250	0.3641833881
251	0.3635026188
252	0.3629429709
253	0.3620825488
254	0.3614574463
255	0.3606219776
256	0.3599937323
257	0.3593202953
258	0.3587006778
259	0.3579234463
260	0.3573122965
261	0.3565411899
262	0.3560031675
263	0.3554595601
264	0.354740334
265	0.3540549443
266	0.3533561341
267	0.3526762447
268	0.3520696839
269	0.3514293399
270	0.3507525367
271	0.3501172238
272	0.3495141052
273	0.3488190427
274	0.3483474673
275	0.3476966826
276	0.3470132688
277	0.3463513078
278	0.3457360612
279	0.3452189903
280	0.3445280617
281	0.3440363843
282	0.3434777651
283	0.3427905022
284	0.3422350761
285	0.3417640498
286	0.3412822977
287	0.3407411978
288	0.3403052142
289	0.3396289118
290	0.3388760567
291	0.3384193444
292	0.3379702521
293	0.337419698
294	0.3368344558
295	0.3362956522
296	0.33617021
297	0.3356363727
298	0.3352489693
299	0.3347196487
300	0.3342143463
301	0.333615213
302	0.3332268752
303	0.3326695765
304	0.3321240084
305	0.3315396826
306	0.3311320399
307	0.3307461807
308	0.3302295556
309	0.3295107682
310	0.3289919082
311	0.3282927573
312	0.3278084132
313	0.3274259458
314	0.3270661464
315	0.3266344408
316	0.3261339247
317	0.3256646009
318	0.3251885205
319	0.3247369563
320	0.3241743578
321	0.3236845407
322	0.3233100693
323	0.3227917053
324	0.3221820583
325	0.321646065
326	0.321197957
327	0.3205388172
328	0.3199739303
329	0.3194082402
330	0.3188878175
331	0.318323166
332	0.3179363288
333	0.317568121
334	0.3170275869
335	0.316707082
336	0.3162861086
337	0.3156309789
338	0.3152175781
339	0.3147792495
340	0.3142675368
341	0.3137373909
342	0.3131770059
343	0.3127367089
344	0.3124562758
345	0.3119522593
346	0.3114487985
347	0.3109040475
348	0.3104671711
349	0.3103949937
350	0.3099730501
351	0.3096012065
352	0.3090663351
353	0.3085702459
354	0.308067934
355	0.3077286055
356	0.3072946593
357	0.3072045474
358	0.3068070495
359	0.3064280493
360	0.3059410354
361	0.3058432844
362	0.305512244
363	0.3050681658
364	0.304644735
365	0.3041812078
366	0.3038584584
367	0.3036554561
368	0.303187086
369	0.3027749126
370	0.3025328632
371	0.3021768422
372	0.3018925447
373	0.3015409771
374	0.3013192978
375	0.3008950041
376	0.3003785356
377	0.2999357759
378	0.2995638917
379	0.2990736537
380	0.2986626923
381	0.2982006622
382	0.2978495802
383	0.297560768
384	0.2972882589
385	0.2967677874
386	0.2964322237
387	0.2960579676
388	0.2956731885
389	0.2953583286
390	0.2951211705
391	0.2946514749
392	0.2942236067
393	0.293947373
394	0.2935489886
395	0.2931133958
396	0.2927626555
397	0.29246424
398	0.2922354045
399	0.2919453325
400	0.2916861986
401	0.291376579
402	0.2910661717
403	0.290835567
404	0.2904184195
405	0.2900853792
406	0.289779714
407	0.2894340273
408	0.2891201157
409	0.288913142
410	0.2886601264
411	0.2885712955
412	0.2884413826
413	0.2881587313
414	0.2879793678
415	0.2877074657
416	0.2873765946
417	0.2870183113
418	0.2869331312
419	0.2867750303
420	0.286529441
421	0.2861682716
422	0.2858608126
423	0.2855002802
424	0.285165334
425	0.2850415283
426	0.2847432676
427	0.2845235963
428	0.2842295227
429	0.2839701522
430	0.2836722523
431	0.2834339728
432	0.283175188
433	0.2829047777
434	0.2826952667
435	0.2824103873
436	0.2821948025
437	0.2818868357
438	0.2816637848
439	0.2814218066
440	0.2811423534
441	0.2808395889
442	0.280650179
443	0.2803448958
444	0.2802710524
445	0.2798837249
446	0.2795597649
447	0.279214683
448	0.2789209085
449	0.2787596153
450	0.2784597199
451	0.2782955453
452	0.2779269275
453	0.2776002971
454	0.2774803899
455	0.2773474561
456	0.2770991241
457	0.2769042445
458	0.2767406257
459	0.2765437374
460	0.2764628172
461	0.2763452266
462	0.2760733269
463	0.2757909927
464	0.2755672696
465	0.2752510453
466	0.2749444633
467	0.274627172
468	0.2745561944
469	0.2743468681
470	0.2741446276
471	0.2738531101
472	0.2736717801
473	0.2734027846
474	0.2732660957
475	0.2730411236
476	0.2728046208
477	0.2725656538
478	0.2723498787
479	0.27212096
480	0.2719725504
481	0.2717951868
482	0.271700891
483	0.2714461633
484	0.2712715831
485	0.2709425764
486	0.2708663395
487	0.2707988428
488	0.2705910521
489	0.2703915141
490	0.2701049308
491	0.2699506705
492	0.2699027093
493	0.2697135906
494	0.2696002851
495	0.26930799
496	0.2691762602
497	0.2691070996
498	0.2689505709
499	0.2687542386
500	0.2686023541
501	0.2684289789
502	0.2682003132
503	0.2680579723
504	0.267915366
505	0.2676911171
506	0.2675956128
507	0.2672752916
508	0.2670292515
509	0.266791657
510	0.266696746
511	0.266472324
512	0.2662028859
513	0.2660109084
514	0.2657790937
515	0.2656202146
516	0.2655497209
517	0.2653069324
518	0.2651648659
519	0.2649756194
520	0.2649478961
521	0.264844735
522	0.2645882636
523	0.2643731125
524	0.2641697619
525	0.2639842762
526	0.2638590278
527	0.2637166386
528	0.2634371472
529	0.2632271552
530	0.2628921641
531	0.2626563122
532	0.2625241086
533	0.2623262723
534	0.2621717466
535	0.2619385898
536	0.261900415
537	0.2616497041
538	0.2613990146
539	0.2610642282
540	0.2610362656
541	0.2608181662
542	0.2606041483
543	0.2603883321
544	0.2600820991
545	0.260024129
546	0.259855187
547	0.259596023
548	0.2594199162
549	0.2592039978
550	0.2590579952
551	0.2588965847
552	0.2586879057
553	0.2585951791
554	0.2585010344
555	0.2584066111
556	0.25817239
557	0.2580039405
558	0.2578256331
559	0.257622634
560	0.2574289143
561	0.2572165806
562	0.2570824894
563	0.25695892
564	0.2569325934
565	0.2568780779
566	0.256784429
567	0.2567495714
568	0.2566809377
569	0.2564352337
570	0.2562276929
571	0.2560350415
572	0.2559129267
573	0.2556756361
574	0.2555826345
575	0.2553945833
576	0.2552757211
577	0.2552246598
578	0.2550598793
579	0.25494359
580	0.254810549
581	0.2546868888
582	0.254549974
583	0.2545074878
584	0.2544111648
585	0.2541850455
586	0.2539650079
587	0.2537686731
588	0.25352045
589	0.2533971312
590	0.2532711226
591	0.2530630971
592	0.252906978
593	0.2527826961
594	0.2526528548
595	0.252519875
596	0.2523770794
597	0.2521532351
598	0.2519915412
599	0.2519292226
