iter	Passed	Remaining
136	1518	5131
137	1527	5114
138	1537	5097
139	1547	5086
140	1558	5071
141	1569	5060
142	1577	5041
143	1586	5022
144	1594	5004
145	1603	4987
146	1637	5045
147	1648	5033
148	1658	5021
149	1669	5007
150	1678	4990
151	1695	4996
152	1705	4983
153	1716	4971
154	1726	4956
155	1735	4939
156	1744	4921
157	1753	4906
158	1764	4894
159	1776	4884
160	1786	4870
161	1795	4855
162	1804	4837
163	1813	4820
164	1822	4805
165	1836	4801
166	1848	4794
167	1860	4783
168	1869	4767
169	1877	4750
170	1886	4731
171	1895	4717
172	1904	4701
173	1914	4686
174	1922	4668
175	1932	4654
176	1941	4639
177	1951	4626
178	1961	4612
179	1969	4596
180	1979	4581
181	1988	4567
182	1998	4553
183	2009	4544
184	2019	4531
185	2029	4517
186	2037	4500
187	2042	4475
188	2050	4459
189	2059	4443
190	2069	4431
191	2079	4419
192	2090	4407
193	2099	4393
194	2109	4380
195	2118	4366
196	2127	4351
197	2133	4330
198	2167	4367
199	2177	4354
200	2186	4340
201	2197	4329
202	2207	4317
203	2223	4316
204	2234	4305
205	2245	4294
206	2253	4277
207	2263	4264
208	2272	4250
209	2281	4236
210	2291	4224
211	2301	4212
212	2311	4199
213	2320	4184
214	2330	4173
215	2339	4159
216	2352	4151
217	2362	4139
218	2372	4127
219	2381	4113
220	2391	4100
221	2401	4088
222	2411	4077
223	2422	4066
224	2433	4055
225	2442	4042
226	2450	4026
227	2459	4012
228	2470	4002
229	2481	3992
230	2492	3981
231	2503	3970
232	2512	3957
233	2521	3944
234	2531	3931
235	2541	3919
236	2553	3911
237	2564	3901
238	2574	3889
239	2583	3875
240	2591	3859
241	2600	3846
242	2610	3834
243	2647	3862
244	2655	3848
245	2670	3843
246	2683	3835
247	2699	3831
248	2709	3820
249	2720	3809
250	2730	3797
251	2739	3783
252	2748	3769
253	2757	3755
254	2766	3742
255	2776	3730
256	2786	3719
257	2797	3707
258	2806	3695
259	2815	3682
260	2821	3664
261	2833	3655
262	2844	3645
263	2857	3636
264	2871	3629
265	2882	3619
266	2889	3603
267	2902	3595
268	2916	3588
269	2928	3579
270	2939	3568
271	2948	3555
272	2957	3542
273	2967	3530
274	2979	3520
275	2991	3511
276	3000	3499
277	3007	3483
278	3017	3471
279	3027	3460
280	3038	3448
281	3047	3437
282	3054	3421
283	3063	3409
284	3071	3394
285	3079	3381
286	3088	3368
287	3118	3378
288	3129	3367
289	3139	3355
290	3148	3343
291	3153	3325
292	3161	3312
293	3171	3300
294	3190	3298
295	3200	3287
296	3209	3274
297	3219	3262
298	3229	3250
299	3238	3238
300	3252	3230
301	3264	3220
302	3276	3211
303	3288	3201
304	3298	3190
305	3305	3176
306	3319	3167
307	3330	3157
308	3342	3148
309	3357	3140
310	3369	3130
311	3379	3119
312	3388	3107
313	3397	3094
314	3406	3082
315	3417	3071
316	3427	3060
317	3439	3050
318	3449	3038
319	3457	3025
320	3467	3013
321	3476	3001
322	3486	2990
323	3498	2980
324	3509	2969
325	3517	2956
326	3526	2944
327	3536	2932
328	3540	2916
329	3550	2904
330	3560	2893
331	3568	2880
332	3576	2867
333	3588	2858
334	3598	2846
335	3627	2850
336	3639	2840
337	3648	2828
338	3659	2817
339	3669	2805
340	3678	2793
341	3698	2789
342	3709	2779
343	3719	2768
344	3730	2757
345	3741	2746
346	3760	2742
347	3773	2732
348	3785	2722
349	3797	2712
350	3808	2701
351	3818	2690
352	3830	2680
353	3843	2671
354	3854	2659
355	3866	2649
356	3875	2637
357	3884	2625
358	3893	2613
359	3907	2604
360	3916	2593
361	3927	2582
362	3936	2570
363	3945	2558
364	3956	2547
365	3967	2536
366	3979	2526
367	3991	2516
368	4001	2505
369	4010	2493
370	4019	2480
371	4030	2470
372	4043	2460
373	4054	2450
374	4064	2438
375	4073	2426
376	4083	2415
377	4094	2404
378	4106	2394
379	4117	2383
380	4127	2372
381	4134	2359
382	4146	2349
383	4159	2339
384	4196	2343
385	4207	2332
386	4217	2321
387	4229	2311
388	4244	2302
389	4262	2295
390	4274	2284
391	4284	2273
392	4295	2262
393	4304	2250
394	4309	2236
395	4323	2227
396	4333	2215
397	4344	2205
398	4354	2193
399	4364	2182
400	4373	2170
401	4383	2158
402	4394	2148
403	4405	2137
404	4416	2126
405	4424	2114
406	4432	2101
407	4441	2090
408	4452	2079
409	4462	2068
410	4468	2055
411	4478	2043
412	4487	2032
413	4497	2020
414	4506	2009
415	4517	1998
416	4528	1987
417	4535	1974
418	4550	1965
419	4562	1955
420	4572	1944
421	4584	1933
422	4596	1923
423	4606	1912
424	4617	1901
425	4626	1889
426	4633	1877
427	4643	1866
428	4653	1854
429	4666	1844
430	4678	1834
431	4683	1821
432	4692	1809
433	4701	1798
434	4713	1787
435	4723	1776
436	4735	1766
437	4745	1755
438	4755	1743
439	4765	1732
440	4802	1731
441	4812	1720
442	4823	1709
443	4834	1698
444	4851	1689
445	4864	1679
446	4875	1668
447	4885	1657
448	4895	1646
449	4907	1635
450	4919	1625
451	4931	1614
452	4944	1604
453	4955	1593
454	4965	1582
455	4975	1571
456	4986	1560
457	4996	1549
458	5007	1538
459	5019	1527
460	5030	1516
461	5042	1506
462	5052	1494
463	5062	1483
464	5073	1473
465	5087	1462
466	5100	1452
467	5110	1441
468	5120	1430
469	5129	1418
470	5141	1408
471	5154	1397
472	5165	1386
473	5175	1375
474	5183	1364
475	5191	1352
476	5197	1340
477	5211	1330
478	5220	1318
479	5234	1308
480	5245	1297
481	5254	1286
482	5266	1275
483	5278	1265
484	5288	1253
485	5297	1242
486	5306	1231
487	5316	1220
488	5324	1208
489	5339	1198
490	5351	1188
491	5360	1176
492	5370	1165
493	5402	1159
494	5413	1148
495	5424	1137
496	5435	1126
497	5445	1115
498	5463	1105
499	5474	1094
500	5485	1083
501	5494	1072
502	5505	1061
503	5514	1050
504	5524	1039
505	5534	1028
506	5547	1017
507	5558	1006
508	5569	995
509	5578	984
510	5587	973
511	5597	962
512	5607	950
513	5616	939
514	5624	928
515	5634	917
516	5646	906
517	5656	895
518	5667	884
519	5676	873
520	5684	861
521	5693	850
522	5704	839
523	5716	829
524	5729	818
525	5741	807
526	5743	795
527	5755	784
528	5765	773
529	5777	763
530	5789	752
531	5801	741
532	5813	730
533	5814	718
534	5826	707
535	5836	696
536	5844	685
537	5853	674
538	5888	666
539	5899	655
540	5910	644
541	5922	633
542	5941	623
543	5951	612
544	5962	601
545	5971	590
546	5981	579
547	5991	568
548	6003	557
549	6014	546
550	6024	535
551	6034	524
552	6035	512
553	6044	501
554	6053	490
555	6061	479
556	6067	468
557	6077	457
558	6088	446
559	6097	435
560	6107	424
561	6116	413
562	6127	402
563	6139	391
564	6148	380
565	6157	369
566	6166	358
567	6174	347
568	6186	337
569	6197	326
570	6206	315
571	6209	303
572	6217	292
573	6218	281
574	6228	270
575	6238	259
576	6249	249
577	6260	238
578	6270	227
579	6272	216
580	6282	205
581	6292	194
582	6302	183
583	6311	172
584	6343	162
585	6353	151
586	6363	140
587	6374	130
588	6384	119
589	6401	108
590	6411	97
591	6421	86
592	6431	75
593	6439	65
594	6448	54
595	6459	43
596	6470	32
597	6481	21
598	6492	10
599	6501	0
